,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
S1,0.42723081229827803,0.14577461243540868,-0.02162357829932548,-0.09507509948775408,0.05259920487777012,-0.14744518260396278,0.05272535416696842,-0.05619024692112627,0.15682520059892816,-0.13160958238319279,0.04635378789509823,0.48314287127072214,-0.001987812564267724,-0.050870897834093494,-0.07707483755481767,-0.1063352720736264,0.14873250568801427,-0.12389475605021016,0.003055804617052863,-0.09994211062527156,-0.06959167926908891,-0.0001812536099900193,-0.19269811162196435,0.28360105665269775,-0.034621965621284806,-0.12457663134212886,0.10853824633859074,0.11906275206509767
S2,0.6031056601798445,0.06910620263592433,0.12187095219698722,-0.03997828736480325,0.11347526787505702,-0.10930769591873002,0.03384086428390721,-0.05326249035909533,-0.03803084812242881,-0.2768632001416403,-0.03309262924007186,0.40762318015315413,-0.008041483816030159,-0.0781110631505412,-0.09184966303992953,-0.10096983920479966,0.15339885228358044,-0.0006022715298576374,-0.027953275731421732,-0.15459286454126683,-0.004499954340008911,0.019536437358871738,-0.010360191204697328,0.022134073040571783,0.06526546152770017,-0.022232657495482002,0.016979125974086077,-0.023108663900504017
S3,0.5695078851603599,0.11443371869682416,-0.05891578768517986,-0.12701018076347675,0.14723076287666412,-0.02613233406886894,0.02318466697343487,0.21956347863511222,-0.0892930217131463,-0.22847561118030238,0.12318561677022435,0.4622046145805653,0.08063634932842483,0.0018325624490471357,0.02722508510844755,0.0784912659439968,0.003278148904088455,0.1439090798102345,0.07367234912191835,0.03216079560521271,-0.01973050135078138,0.0052760341749672444,0.07331038372727149,-0.1270631555765399,-0.10803267133882785,-0.051504012623701544,-0.014090903311824178,0.07331290624559343
S4,0.5725911941326302,0.08639712306569489,0.0044496540251543785,-0.08224069672090584,-0.04085148613959368,0.022647723693231897,-0.05753440377422051,0.09182311365120226,-0.03742331181921601,-0.08621875335621247,-0.025966133417948057,0.6754511849275148,-0.0203397678505115,-0.07188316432029132,-0.15469906705403988,0.0544676398405618,0.015837729878145593,0.23808012603225195,0.02176246152977147,-0.03156900315392825,-0.006413565850589228,0.11682370494679094,0.01841352680703897,0.040227817322565,-0.1142913859409106,-0.06121969753310434,-0.10206991053268086,0.01456933070026468
S5,0.48794500427075593,0.03830263571193343,0.12022848524772321,-0.0016183622586675322,-0.24004488145900876,0.11097342534597614,-0.08874238776313155,-0.04978723276018193,-0.06991993245560782,-0.027820687709217973,0.04408794044605554,0.7404796476413109,0.1359227261341031,-0.008780228731580417,-0.06603805990623692,0.14666479058788878,-0.051719892718528025,0.00933820613597049,0.06412532233765134,-0.02702167277880045,-0.0935232784588886,0.20729418136858282,0.04730289962389945,-0.13361474923817027,-0.004420155967788197,0.0020348874202647097,-0.0005448298912131351,-0.03933490116887354
S6,0.49535199733931573,-0.16391471052654197,0.06354215272932237,-0.02928671534649653,-0.04304464574276282,-0.07888843594997887,0.09919427966707031,-0.10581043605618187,0.0574498157239264,0.02877240893386821,0.04552480758548191,0.23126523101694965,0.11078927984953421,0.21329249049024798,0.08528117571657304,0.032133080365471633,0.22999663268206488,-0.04492203361289823,0.06612731272737933,0.16248691865064155,-0.034782257715140485,0.09623068188494106,-0.03346206787506302,0.21301555455526192,0.152913218070394,0.02007016875514262,-0.2446321161607994,-0.13977739138101228
S7,0.431017579669382,0.01910180029598538,0.007022482314440979,-0.04617941236814513,-0.03876285708110567,0.0693611497097351,-0.06844245665018839,0.11109279416064416,0.13769967152409268,-0.10119477454747772,-0.027109409442600447,0.11304170739647852,-0.028545655527762295,0.1119096570902731,0.215732637258488,0.072236980654213,0.1191815992509015,-0.12799366903550652,-0.05465348288971581,0.0241235036492988,0.17189602792412315,0.04838689184707061,-0.05367751337370716,0.06495259624383701,0.13493274273223768,0.07600911259076434,0.0040053628052481825,0.02661473405148996
S8,0.5931177841954096,0.029206556486161172,-0.0032374793599406304,-0.10462334344890041,-0.00891071546410451,0.09575634985546347,-0.06528822514416074,0.08222348818734687,-0.03646196236249955,0.2131939505255544,-0.035515167825456495,0.26998507836341673,0.13762601820883652,0.06674060388339446,-0.14656396107012523,-0.05207118471240198,-0.019987253133237952,-0.02546609675461821,0.004956677914759094,0.06581712132852109,0.1540216007336582,-0.09460591810138803,-0.2051088676732203,-0.07534829414635777,0.08347437102850735,0.0023975769801796534,-0.056573478076264,0.19569976075206502
QOA1,-0.06331273464985313,-0.01861082957834592,0.0390372509304357,0.03476343786265865,-0.11983742461588148,0.06201122732492895,-0.043581839592775735,0.0015172302897865327,-0.07545202008753703,-0.008976940942707042,0.006251049001246561,-0.08408342854521104,0.12585065409247773,-0.09007063782333807,0.14821088262646606,-0.14865085108433268,0.02516632097631715,0.07516072411095703,-0.02046347253261061,0.09922405302301594,-0.01944530753825074,-0.015602028780235335,-0.08296482385512087,-0.0639566394933875,0.06813435768461656,0.7463318307991049,-0.12755722598971023,-0.08360528815970525
QOA2,-0.04961277826978725,0.1434411257997891,0.08171527970924942,0.03977342718832973,-0.03499236860863427,0.13177548774181522,-0.03444901743275677,-0.09867569305281733,0.09463793526613712,0.0030492001481143088,-0.05079305654332937,0.020455700043491974,-0.33612695889325156,0.0953181810104333,-0.18831676282693724,0.008965056399801042,-0.01244722906202177,0.17377361373497435,-0.004996122981787605,-0.12347110246177993,-0.035602124975626454,-0.05603599883890499,0.034940347173280734,-0.06190280242689004,0.14302411357523875,0.7112191048661273,-0.024679060538131476,0.02001039341536601
QOA3,-0.3152939709276154,0.0127914218318436,0.14435601280273047,-0.06205170987469484,0.10533233585506682,0.021801251220917372,0.3042504885523795,0.05115891959295082,0.010843820671497606,-0.08968856708152917,0.04946806677388832,-0.11124309342257156,-0.09770859016412489,0.044251953774932816,0.048977078660918265,0.007153270373024176,-0.13163116088994947,-0.045224553460506155,-0.023435059822110495,0.0538422245808526,0.01014023987465548,0.046886345882043205,-0.06258850654879156,0.2517454782939775,0.09534082222784188,0.32493222223014234,0.08820900504357854,0.1137759248938808
I1,0.48289127580448526,-0.02962488445849265,0.08607573792346518,-0.03184339521454076,0.08250967246105868,-0.11376188084430103,0.08873162143616285,0.01796064615313754,-0.0858414616719027,0.11785511413068948,-0.012537197930774286,0.21200679012728427,-0.0260037371505784,0.327152995510196,-0.04470054704747451,0.14315808346381526,-0.018593614226508133,0.046732684023732055,-0.13574640831956963,-0.05711366805345112,0.1050951959402437,-0.047426905265036554,-0.034450782162943755,-0.13896529770336757,0.009735108894337659,-0.017594888642613854,0.06389929614695489,0.11256419501284552
I2,0.6237565219783485,-0.15095433520894333,0.06166160019267095,-0.02435735803114245,0.030384811467012742,-0.10995067739971875,0.2111915827532227,-0.04350135153198467,0.007950079223436185,0.009792390392379495,-0.03436117722877718,0.11296120963605458,-0.1946190259408827,0.3515454217626522,-0.17892234916812622,0.05092254945445147,-0.1378171542103016,0.01624703670383428,-0.24781372573905086,0.023825206657541387,0.013699214657477206,-0.005767006180794992,0.10617290119234638,0.06942434928259297,-0.09352833458523815,0.030824428317785653,0.156642609344222,-0.028527534230621283
I3,0.28248680994419484,-0.01986068883059972,-0.014213140311461094,0.057118750149803964,-0.10856426204119854,0.01552115633909311,0.06188156741872489,-0.10425030656574814,0.0922366154845675,-0.0734222316274313,-0.03672961935688012,-0.06739398676613682,-0.0775999387106452,0.8282672705530092,-0.06936063370945329,-0.1657132752244927,-0.0067578434278616805,-0.1543609957591651,-0.0003857620019034703,0.03867656981572612,-0.06665458279310926,-0.029728638759585292,0.12814484425442968,0.07735582986774078,-0.06437666577597378,0.01608327149384991,0.047717069902582065,-0.07053808116014407
I4,0.20589632601067073,0.09763026877028688,-0.025747051274475272,-0.02827875096003683,-0.1488197680466804,0.12645496574593806,0.05687659538946022,0.046004488216435324,-0.021932983732532295,0.02726560607156028,0.06642556587569123,-0.06423515414253601,0.045169903711868735,0.8157689486380547,0.02116929672021799,-0.06016972024774691,0.11652785440432788,-0.05094398873868289,0.1294064554565199,-0.030237569167925187,0.09914488008552634,-0.17026736703197862,0.14152613585332421,-0.1464144626522827,-0.009386577392113677,-0.05611507922567376,-0.028222040609141307,0.05224250049983148
I5,0.31129672160959126,0.06707589107264152,-0.011576596418404665,0.06706968483399148,0.025682736433373005,0.05299156084876764,-0.023073834243574027,-0.03933578335524617,-0.07268889037812751,-0.11381343340399662,0.0789827368077405,0.22000461658897863,0.2053397340136046,0.41234030019198115,0.08355890520143695,-0.1437060738477113,-0.04269783537996726,0.11418023948799394,0.12733037432665467,-0.06517385489153865,0.01587673639704771,-0.07449684755879148,0.026489120325315134,0.04266503674758993,0.11373199436438383,0.08335636016810943,0.05250133396626505,-0.055538051759018256
M1,0.5528608398773582,-0.012385882990669447,-0.06855781155917684,0.11634355945735042,0.1741595335772646,-0.17914958655752358,0.09581190510820978,0.012470368034306088,-0.034092144290041065,0.035310809805719254,0.011694154518659678,-0.007160759898720764,0.044986851540845814,0.1236679149258281,0.1932809268080469,0.19126215278563224,0.02097710090982983,-0.034842070706709555,-0.013823979511503574,-0.0005984308943284593,-0.0016553985225265932,0.012666539174254442,-0.07466722707256354,0.00877622675095917,-0.14999817090995657,0.15926845996053368,0.02739510631123252,0.11948636622403222
M2,0.6787679411502563,-0.012330755416501723,-0.08990667777061416,0.04643132315249903,0.2378482387184249,-0.10194887016863122,-0.11835817012773166,-0.015757454149329577,-0.012236164642804402,0.09157427802152175,0.04860677935562688,-0.08129137656943573,0.01885897350144439,0.04421534196289266,0.16115759035129687,0.1040130808493025,0.013521877830137334,-0.035468055415329755,-0.012747493522620041,-0.02275098828428498,-0.15200033337364635,-0.009614008339223074,0.051176406448558115,-0.08908031761794863,-0.025774851535498196,0.10802689929666401,0.08320095046062091,0.12557175280894448
M3,0.789278113429685,0.07389744062214151,0.034395414474157275,0.01614022685266448,0.11508622392447185,0.09007588477439774,-0.07321311373369825,-0.09068421442781735,0.02339959202480371,-0.0521334773404557,-0.10609930535467404,-0.04155947749039134,-0.07759590638543525,-0.06609458688502072,0.0015821603586872346,0.12052375737256227,-0.3224938518070025,-0.04446121068260187,-0.15537046470100663,0.036654602941339785,0.056530061273290425,-0.011061783224800214,0.3283756994046317,-0.03555316934716875,0.11762983804243565,-0.07959792524179042,-0.017666479540388694,0.11727571088454068
M4,0.7618341161107778,0.07988377365574804,-0.11622640920585901,-0.016675366922362215,0.08896286884139547,-0.0264444340006931,0.12020071829893758,0.01705935847409803,0.08200606388054506,0.11905098629215241,-0.036471988736351574,-0.01583054332282241,-0.014516956333961788,0.2026065705131043,-0.07594694224537825,-0.12047207344007181,-0.011276624378668113,0.06771135621097045,0.06694395018376545,0.1182901052905598,-0.13695202333131243,0.14261465101734894,0.06530496685260394,0.09945978959047165,-0.05872708245550908,-0.12259173105562522,0.021466226088614843,-0.16843109390043595
M5,0.8994307157629678,-0.052406896819542255,0.005748320977495764,0.0395006951099913,0.01310963725114113,0.017275603448906097,-0.030654804102692654,-0.07459130644798098,0.07984865597797627,-0.05161036249229765,-0.031376761906891606,0.15782571953188834,0.06651775169521058,-0.05989665935079066,-0.07788784611447606,-0.14984073595809297,-0.07230057917949546,0.12557106327858147,0.08406221741932218,0.004481364447342839,0.01828611074587738,0.08743901338894053,0.04379882042150391,0.03316624207973564,0.031506484077921094,-0.0023134292079675317,-0.08183589312758999,-0.048148806548025155
M6,0.8349282208577563,0.02137800966311115,0.03392919088755141,0.06077169001318275,-0.09937750818207097,0.12721766575216145,0.1261838579474247,-0.1557608057091713,-0.08482210573550196,-0.01048884777610099,-0.009994528039860022,-0.0021982317845626927,-0.058645348239475585,0.017687268505394513,0.07714724538936217,-0.08621834396300528,-0.09015409426364634,0.1312214142748359,-0.024078946034227052,0.0039005729764574728,0.1040903656096883,0.13128390749044427,0.0011237354447831758,-0.09592634473279715,0.027162977365684373,0.07972407114187387,-0.028759185787846624,0.09216121104959273
M7,0.8883441109111829,-0.00633208105064842,0.036563090173283415,0.053348298187639,0.15526565779005014,0.2059327539287647,0.10739160762302354,-0.2557335554248552,-0.09192078843533782,0.04142320765904851,0.013421469014470748,-0.03648080787494675,-0.034556474726567095,-0.08127662319044682,0.08865878952934819,0.10876581506663707,-0.023205491581016972,-0.044366545086866015,0.08200452484198414,-0.06455538104409551,0.12623427352668481,-0.004057672706926054,0.022385785735746774,-0.020938034277800433,-0.11118446367777086,-0.08613873512592973,0.03352231622017255,-0.05720138379147381
M8,0.925817404596952,0.00412484405397188,0.06871103410084958,-0.016457149086169753,0.23354370819205214,0.0632181595034267,0.1671859671683271,0.04782314893011911,-0.06242916337572135,0.05474485658672068,-0.048954804026027074,0.011066841279621894,-0.06476342312172459,-0.06744848107210992,-0.1683077549678721,-0.11588571169898033,0.08903450889591231,0.07444207256680259,-0.039533716872420056,-0.02766076302843903,-0.05235609511555139,0.08924581221878956,-0.15979919379241955,0.008373709572519233,-0.006903898849863928,-0.0925239573083151,-0.016817346361318992,-0.09909896460897953
M9,0.8512419711342437,-0.09057912394699628,-0.04113367888262377,0.07629803186331577,0.10665451673578098,-0.010481693834843634,-0.03415967231687119,-0.19643585757302032,0.06007471665665113,0.2672449691835498,0.05460283555718387,-0.05486299361823802,-0.01234338694784113,-0.023762883006897266,0.004295687701972389,0.020400773797696246,0.12623441677831354,0.05017218240209671,-0.015562157109335412,0.12393953111521445,-0.023344898685222364,-0.013622140332057185,0.07242600286441121,0.0025431503588619823,-0.08798018318417382,-0.04114895645146272,-0.021607620623298518,-0.0368351213096381
STS1,-0.21638686181402603,-0.04397399835366742,0.5266094886305108,-0.06673340806237361,0.016508379052405257,0.0837303282140336,0.03313311669095929,0.1327030765130548,-0.09292354632294465,0.1924386568005938,0.0031368122019371017,0.10505568143572144,0.20131731709869619,0.0951069350945942,0.03336697822231802,-0.005129537970790843,0.01602611980669386,-0.12444997731058699,-0.19589984322431622,-0.0371259483927364,-0.07188980970981067,0.18376639828055505,0.15682894965367788,-0.08996222117736476,-0.010449353140814811,-0.050824368237956365,0.13100800754159825,0.026881864891408758
STS2,-0.05920102525323379,-0.10734882162123825,0.572808337051052,-0.08575168571844856,0.02232023431686883,-0.20989662062871503,0.04981229094836008,-0.030127491740526563,-0.027394693613865775,-0.074451241055594,0.11284976448505876,0.02818293317199237,0.02886397952547777,0.14465358612500417,-0.07119547963531694,0.08900946145442899,-0.044329245992912485,-0.07688809613573512,0.017207911769071133,0.07205909527968132,-0.08536235866270385,-0.24140407225385893,0.35272643159286116,-0.0883938992657343,-0.05789618547203352,0.03467338595912217,0.10620120365085939,-0.10011536295463383
STS3,0.029700236905024633,-0.023314391874565348,0.7166866725264222,0.06849709526253979,-0.036477323368034484,-0.023409758716918066,-0.15883644861984805,0.09373162919458171,-0.16516014071322407,0.20260312243261808,-0.04353905793580575,0.18272817230755628,0.11842327240744009,-0.07700398310055258,-0.1103110255461585,-0.14936801880793676,-0.008362730511305849,-0.09478477177951843,-0.11200033512024811,0.05714607835895386,0.025943584187589876,0.011096598162045368,0.03862650941402137,0.007456106156763349,-0.0887832321627999,0.1761231406740292,0.029671629754325343,-0.03150328990799585
STS4,-0.03525274078348851,-0.05911252718947386,0.8268349338484438,-0.017831457389172217,0.008644295177920449,-0.017225605576606465,-0.0550940166227391,-0.022714548875725347,-0.2245316988770457,-0.016596477636664365,0.019486105499583583,0.14562245803877,0.041266876668138455,-0.09908170777103671,0.21161864446966291,0.13025615778319918,-0.05372495399576317,0.10769182712575014,-0.048866195468167214,0.04187124179783501,0.07719895476523529,-0.10126278395166065,0.046770339220361064,0.08666437186120603,-0.043928956242834556,-0.04094066083403369,-0.10675992410770012,0.02215315776661097
STS5,0.12571730490965397,-0.04962609442285954,0.782218344033173,0.09944096702773175,-0.0179853711649147,-0.11597045722032817,0.17283499590083756,-0.16088043470533764,-0.11839719372248923,0.05087577583887951,0.052329575128423754,0.042325798065993785,-0.11387842521839539,0.0016552817203130757,0.09716301170263911,0.029485325773253145,0.00040779601116246145,-0.18042831207847845,0.10287138058812163,0.05099279385913607,0.07765438879451737,0.02081635291956951,-0.0779667630740877,0.015584755686547524,0.11124038000157555,0.028703626925173316,0.00517599010362984,0.045463452525422575
STS6,0.10467574986301038,0.06630226810061365,0.4404624786290181,-0.08054622077793498,0.07710206078441453,0.0945434329461309,0.25646854012211406,0.1422792446732457,0.016723906302873758,0.08427468642899662,-0.0019714352048277343,-0.11472396070761157,0.12028407660959885,-0.0465939008296116,-0.10855877540744902,-0.19862271127466488,-0.010786572973173956,-0.1210005188915182,-0.0018282386832177318,-0.0084317638445397,0.1391391726516612,0.1018540682688613,0.04595568555027038,-0.058053361259570786,-0.08174809635412543,-0.054234891738557306,-0.09391308327766942,-0.019580321268779937
